country_code,country_name,year,gini_coefficient,data_source
TR,Turkey,1995,0.6135010667875126,calculated_from_percentiles
TR,Turkey,1996,0.6134143199211038,calculated_from_percentiles
TR,Turkey,1997,0.6133269971674344,calculated_from_percentiles
TR,Turkey,1998,0.6132394550242246,calculated_from_percentiles
TR,Turkey,1999,0.6131513802808604,calculated_from_percentiles
TR,Turkey,2000,0.6130628142770675,calculated_from_percentiles
TR,Turkey,2001,0.6129737028298139,calculated_from_percentiles
TR,Turkey,2002,0.6128841552106505,calculated_from_percentiles
TR,Turkey,2003,0.6043590587809,calculated_from_percentiles
TR,Turkey,2004,0.5916034018120422,calculated_from_percentiles
TR,Turkey,2005,0.5699483758516231,calculated_from_percentiles
TR,Turkey,2006,0.554381348717724,calculated_from_percentiles
TR,Turkey,2007,0.5481996642364867,calculated_from_percentiles
TR,Turkey,2008,0.5574740122230495,calculated_from_percentiles
TR,Turkey,2009,0.57539953095607,calculated_from_percentiles
TR,Turkey,2010,0.5635011859961714,calculated_from_percentiles
TR,Turkey,2011,0.5666152102073818,calculated_from_percentiles
TR,Turkey,2012,0.5648517689079395,calculated_from_percentiles
TR,Turkey,2013,0.5523414805462612,calculated_from_percentiles
TR,Turkey,2014,0.5704803982945891,calculated_from_percentiles
TR,Turkey,2015,0.5765076868633776,calculated_from_percentiles
TR,Turkey,2016,0.5756549418571575,calculated_from_percentiles
TR,Turkey,2017,0.5796403021658574,calculated_from_percentiles
TR,Turkey,2018,0.5817685305019284,calculated_from_percentiles
TR,Turkey,2019,0.5665215834058384,calculated_from_percentiles
TR,Turkey,2020,0.5830374108586067,calculated_from_percentiles
TR,Turkey,2021,0.5704522947180064,calculated_from_percentiles
TR,Turkey,2022,0.5913075447316504,calculated_from_percentiles
TR,Turkey,2023,0.6117733628875248,calculated_from_percentiles
US,United States,1995,0.5246128984349284,calculated_from_percentiles
US,United States,1996,0.5319180915946435,calculated_from_percentiles
US,United States,1997,0.5382123322832899,calculated_from_percentiles
US,United States,1998,0.5397170227033684,calculated_from_percentiles
US,United States,1999,0.5430750785506873,calculated_from_percentiles
US,United States,2000,0.5465739884354426,calculated_from_percentiles
US,United States,2001,0.540138304067064,calculated_from_percentiles
US,United States,2002,0.5365432262910748,calculated_from_percentiles
US,United States,2003,0.5404254185369762,calculated_from_percentiles
US,United States,2004,0.5474317142999149,calculated_from_percentiles
US,United States,2005,0.5581758410913118,calculated_from_percentiles
US,United States,2006,0.5644333872056007,calculated_from_percentiles
US,United States,2007,0.561050853492896,calculated_from_percentiles
US,United States,2008,0.5589103467950276,calculated_from_percentiles
US,United States,2009,0.5534581350275052,calculated_from_percentiles
US,United States,2010,0.5641317154004242,calculated_from_percentiles
US,United States,2011,0.569687458750245,calculated_from_percentiles
US,United States,2012,0.5807208720367076,calculated_from_percentiles
US,United States,2013,0.5739868777483712,calculated_from_percentiles
US,United States,2014,0.5807792954832357,calculated_from_percentiles
US,United States,2015,0.5798583489249594,calculated_from_percentiles
US,United States,2016,0.5818069045581853,calculated_from_percentiles
US,United States,2017,0.5772120458618502,calculated_from_percentiles
US,United States,2018,0.5803806782122745,calculated_from_percentiles
US,United States,2019,0.5772487096478196,calculated_from_percentiles
US,United States,2020,0.5704965609618036,calculated_from_percentiles
US,United States,2021,0.579837459103768,calculated_from_percentiles
US,United States,2022,0.5850413866514228,calculated_from_percentiles
US,United States,2023,0.5836118097095624,calculated_from_percentiles
ZA,South Africa,1995,0.5536893291043046,calculated_from_percentiles
ZA,South Africa,1996,0.5665223768442038,calculated_from_percentiles
ZA,South Africa,1997,0.5793554713813182,calculated_from_percentiles
ZA,South Africa,1998,0.5921890975962416,calculated_from_percentiles
ZA,South Africa,1999,0.6050229375663934,calculated_from_percentiles
ZA,South Africa,2000,0.6178567528116876,calculated_from_percentiles
ZA,South Africa,2001,0.6229287851774263,calculated_from_percentiles
ZA,South Africa,2002,0.6280011431058554,calculated_from_percentiles
ZA,South Africa,2003,0.6334316144992047,calculated_from_percentiles
ZA,South Africa,2004,0.6279371452095492,calculated_from_percentiles
ZA,South Africa,2005,0.6389662114065112,calculated_from_percentiles
ZA,South Africa,2006,0.6566669955862356,calculated_from_percentiles
ZA,South Africa,2007,0.6842222737858784,calculated_from_percentiles
ZA,South Africa,2008,0.6693945625655396,calculated_from_percentiles
ZA,South Africa,2009,0.6610244456268969,calculated_from_percentiles
ZA,South Africa,2010,0.6863199795900053,calculated_from_percentiles
ZA,South Africa,2011,0.698697901225841,calculated_from_percentiles
ZA,South Africa,2012,0.7345467348600307,calculated_from_percentiles
ZA,South Africa,2013,0.7353192625556262,calculated_from_percentiles
ZA,South Africa,2014,0.7360915494570333,calculated_from_percentiles
ZA,South Africa,2015,0.7360915350322508,calculated_from_percentiles
ZA,South Africa,2016,0.7360916157317245,calculated_from_percentiles
ZA,South Africa,2017,0.7360916388075155,calculated_from_percentiles
ZA,South Africa,2018,0.7360916271875577,calculated_from_percentiles
ZA,South Africa,2019,0.7360916284493713,calculated_from_percentiles
ZA,South Africa,2020,0.7360917216414864,calculated_from_percentiles
ZA,South Africa,2021,0.7360917118193413,calculated_from_percentiles
ZA,South Africa,2022,0.7360917061112079,calculated_from_percentiles
ZA,South Africa,2023,0.7360916931801351,calculated_from_percentiles
